"power","lat","lon","cadence","distance","time","index","racetime","athlete","km","kph","grade"
191,53.59212994,10.01541833,94,NA,8544,2226,1923,"E",20.0602,33.1884,1.67335
710,53.592159,10.015384,88,19884.9,7903,2125,1924,"A",NA,NA,NA
169,53.591985,10.015354,60,21897.8,8027,2676,1924,"B",NA,NA,NA
742,53.592029,10.015555,94,16381.7,4827,1513,1924,"C",NA,NA,NA
714,53.59213304,10.01536134,89,NA,1340,1340,1924,"D",16.0327,35.1972,5.08876
817,53.59222205,10.01541599,100,NA,8545,2227,1924,"E",20.0705,37.152,1.67335
742,53.592255,10.015383,89,19895.4,7904,2126,1925,"A",NA,NA,NA
457,53.59207,10.015334,61,21907.2,8028,2677,1925,"B",NA,NA,NA
808,53.592117,10.015543,94,16391,4828,1514,1925,"C",NA,NA,NA
759,53.59222214,10.01535505,91,NA,1341,1341,1925,"D",16.0427,36.3708,5.80947
838,53.59232398,10.01541666,99,NA,8546,2228,1925,"E",20.0818,41.2488,1.49747
745,53.592354,10.015367,92,19906.6,7905,2127,1926,"A",NA,NA,NA
840,53.592161,10.015342,90,21917.5,8029,2678,1926,"B",NA,NA,NA
732,53.592202,10.015528,93,16399.1,4829,1515,1926,"C",NA,NA,NA
752,53.5923218,10.01533586,102,NA,1342,1342,1926,"D",16.0539,39.0708,5.96446
758,53.59242498,10.01539654,101,NA,8547,2229,1926,"E",20.0931,39.636,1.48636
677,53.592457,10.015336,96,19918.5,7906,2128,1927,"A",NA,NA,NA
832,53.59226,10.015359,100,21928.7,8030,2679,1927,"B",NA,NA,NA
634,53.592292,10.015516,92,16406.2,4830,1516,1927,"C",NA,NA,NA
639,53.59243386,10.01532295,107,NA,1343,1343,1927,"D",16.0662,37.0116,5.93463
619,53.59252623,10.01536645,102,NA,8548,2230,1927,"E",20.1046,40.3416,1.83567
592,53.592564,10.015296,99,19930.7,7907,2129,1928,"A",NA,NA,NA
768,53.592362,10.015368,101,21940.1,8031,2680,1928,"B",NA,NA,NA
528,53.592377,10.015482,93,16414.5,4831,1517,1928,"C",NA,NA,NA
399,53.59253587,10.0152947,104,NA,1344,1344,1928,"D",16.0778,38.6424,6.14487
444,53.59262757,10.015332,106,NA,8549,2231,1928,"E",20.1161,39.2328,1.82329
487,53.592667,10.015246,99,19942.6,7908,2130,1929,"A",NA,NA,NA
560,53.592469,10.015352,104,21952,8032,2681,1929,"B",NA,NA,NA
496,53.592468,10.015451,95,16422.7,4832,1518,1929,"C",NA,NA,NA
299,53.59264098,10.01525145,104,NA,1345,1345,1929,"D",16.0899,41.3136,5.63742
362,53.59272639,10.01527811,107,NA,8550,2232,1929,"E",20.1276,40.1076,1.80235
369,53.59277,10.01519,100,19954.6,7909,2131,1930,"A",NA,NA,NA
294,53.592577,10.015318,105,21964.3,8033,2682,1930,"B",NA,NA,NA
402,53.592559,10.015401,96,16430.7,4833,1519,1930,"C",NA,NA,NA
302,53.59275464,10.01520292,103,NA,1346,1346,1930,"D",16.1027,45.2592,6.01215
382,53.59282396,10.01521298,107,NA,8551,2233,1930,"E",20.1393,40.6764,1.85365
156,53.592873,10.015117,95,19967.1,7910,2132,1931,"A",NA,NA,NA
243,53.59269,10.01527,102,21977.2,8034,2683,1931,"B",NA,NA,NA
554,53.592652,10.015341,95,16438.7,4834,1520,1931,"C",NA,NA,NA
255,53.59286033,10.01514978,104,NA,1347,1347,1931,"D",16.1151,44.4924,5.37349
388,53.5929211,10.0151398,107,NA,8552,2234,1931,"E",20.1511,41.2812,1.94513
234,53.592972,10.015041,96,19978.9,7911,2133,1932,"A",NA,NA,NA
436,53.592798,10.015212,101,21989.7,8035,2684,1932,"B",NA,NA,NA
520,53.592745,10.01527,97,16449,4835,1521,1932,"C",NA,NA,NA
287,53.59296008,10.01507426,102,NA,1348,1348,1932,"D",16.1275,44.6472,4.27217
405,53.59301724,10.01506068,106,NA,8553,2235,1932,"E",20.1631,41.2164,2.11291
269,53.593063,10.014957,98,19990.7,7912,2134,1933,"A",NA,NA,NA
498,53.592891,10.015135,102,22001.3,8036,2685,1933,"B",NA,NA,NA
506,53.592849,10.015194,97,16461.1,4836,1522,1933,"C",NA,NA,NA
359,53.59306075,10.01498616,104,NA,1349,1349,1933,"D",16.1402,45.324,3.21263
438,53.59311196,10.0149813,106,NA,8554,2236,1933,"E",20.1748,40.5756,1.89241
231,53.593159,10.014867,92,20002.9,7913,2135,1934,"A",NA,NA,NA
471,53.592989,10.015043,104,22013.8,8037,2686,1934,"B",NA,NA,NA
412,53.592943,10.015119,98,16473.8,4837,1523,1934,"C",NA,NA,NA
293,53.5931537,10.01487678,103,NA,1350,1350,1934,"D",16.1528,45.4572,2.54596
473,53.59320684,10.01488994,106,NA,8555,2237,1934,"E",20.187,42.426,2.05675
489,53.593254,10.014774,97,20015,7914,2136,1935,"A",NA,NA,NA
439,53.593088,10.014947,104,22026.5,8038,2687,1935,"B",NA,NA,NA
442,53.593034,10.015036,99,16487.2,4838,1524,1935,"C",NA,NA,NA
425,53.59325043,10.01478382,103,NA,1351,1351,1935,"D",16.1651,44.4996,1.3483
494,53.59329829,10.0147933,107,NA,8556,2238,1935,"E",20.199,42.0552,2.22315
449,53.593346,10.014674,98,20027.3,7915,2137,1936,"A",NA,NA,NA
390,53.59319,10.014852,105,22039.4,8039,2688,1936,"B",NA,NA,NA
258,53.593127,10.014942,99,16499.4,4839,1525,1936,"C",NA,NA,NA
359,53.59333685,10.01467762,103,NA,1352,1352,1936,"D",16.1771,43.7184,0.813066
456,53.59338471,10.01469028,106,NA,8557,2239,1936,"E",20.2108,42.1884,2.21591
293,53.593437,10.014559,99,20040.1,7916,2138,1937,"A",NA,NA,NA
270,53.593282,10.014753,103,22051.6,8040,2689,1937,"B",NA,NA,NA
198,53.593228,10.014833,95,16511.7,4840,1526,1937,"C",NA,NA,NA
289,53.59342067,10.01456464,103,NA,1353,1353,1937,"D",16.1889,42.6348,0.48734
423,53.59347104,10.01458417,104,NA,8558,2240,1937,"E",20.2227,42.7608,2.03453
310,53.593525,10.014435,98,20052.8,7917,2139,1938,"A",NA,NA,NA
173,53.593371,10.014654,100,22063.5,8041,2690,1938,"B",NA,NA,NA
344,53.593314,10.014731,89,16524.7,4841,1527,1938,"C",NA,NA,NA
378,53.59350164,10.0144576,104,NA,1354,1354,1938,"D",16.2004,41.6484,-0.0303548
408,53.59355746,10.0144747,103,NA,8559,2241,1938,"E",20.2348,42.2244,2.02644
402,53.593609,10.014315,98,20065.1,7918,2140,1939,"A",NA,NA,NA
195,53.593456,10.014542,95,22075.7,8042,2691,1939,"B",NA,NA,NA
490,53.593402,10.014622,92,16538.5,4842,1528,1939,"C",NA,NA,NA
338,53.59358646,10.01435023,105,NA,1355,1355,1939,"D",16.2124,42.804,0.800486
399,53.59364329,10.01437085,102,NA,8560,2242,1939,"E",20.2465,41.4504,2.02334
342,53.593693,10.014202,98,20077.2,7919,2141,1940,"A",NA,NA,NA
217,53.593538,10.014434,91,22087.2,8043,2692,1940,"B",NA,NA,NA
428,53.593488,10.01452,95,16551.4,4843,1529,1940,"C",NA,NA,NA
297,53.59367229,10.0142452,103,NA,1356,1356,1940,"D",16.224,42.0804,1.33166
415,53.59372786,10.01426549,103,NA,8561,2243,1940,"E",20.2582,41.3172,1.68041
203,53.593781,10.014094,96,20089.2,7920,2142,1941,"A",NA,NA,NA
310,53.59362,10.014324,94,22098.9,8044,2693,1941,"B",NA,NA,NA
382,53.593573,10.014403,96,16564.2,4844,1530,1941,"C",NA,NA,NA
239,53.59375225,10.01414303,104,NA,1357,1357,1941,"D",16.2353,40.9644,2.02361
428,53.59381395,10.01415744,102,NA,8562,2244,1941,"E",20.2702,41.922,1.3429
313,53.593864,10.013996,96,20100.4,7921,2143,1942,"A",NA,NA,NA
439,53.593706,10.014214,100,22111,8045,2694,1942,"B",NA,NA,NA
352,53.593656,10.014296,96,16576.7,4845,1531,1942,"C",NA,NA,NA
330,53.59383305,10.01404203,103,NA,1358,1358,1942,"D",16.2466,40.95,2.66881
455,53.59390137,10.01405217,102,NA,8563,2245,1942,"E",20.2822,41.3172,1.34233
465,53.593941,10.013905,97,20111.1,7922,2144,1943,"A",NA,NA,NA
336,53.593795,10.014106,101,22123.2,8046,2695,1943,"B",NA,NA,NA
380,53.593737,10.014187,96,16589.3,4846,1532,1943,"C",NA,NA,NA
385,53.59391805,10.01393767,103,NA,1359,1359,1943,"D",16.2583,41.814,2.69661
420,53.59399131,10.01394982,102,NA,8564,2246,1943,"E",20.2943,41.2488,1.50776
466,53.594025,10.013808,98,20122.4,7923,2145,1944,"A",NA,NA,NA
360,53.59388,10.014006,100,22134.8,8047,2696,1944,"B",NA,NA,NA
278,53.593825,10.01408,95,16600.9,4847,1533,1944,"C",NA,NA,NA
394,53.59400606,10.01383759,104,NA,1360,1360,1944,"D",16.2701,42.0768,2.23208
371,53.59407974,10.01385637,102,NA,8565,2247,1944,"E",20.3059,42.2244,1.34342
257,53.594116,10.013717,99,20134.1,7924,2146,1945,"A",NA,NA,NA
341,53.593971,10.013905,100,22146.9,8048,2697,1945,"B",NA,NA,NA
268,53.593913,10.013974,94,16613,4848,1534,1945,"C",NA,NA,NA
229,53.59409365,10.01374422,105,NA,1361,1361,1945,"D",16.2816,41.6268,2.5799
366,53.59417026,10.01377263,102,NA,8566,2248,1945,"E",20.3174,40.4748,1.17702
171,53.594204,10.01364,99,20145.1,7925,2147,1946,"A",NA,NA,NA
260,53.594056,10.013804,99,22158.4,8049,2698,1946,"B",NA,NA,NA
368,53.594004,10.013874,94,16625.3,4849,1535,1946,"C",NA,NA,NA
236,53.59418208,10.01365864,103,NA,1362,1362,1946,"D",16.293,41.4792,2.92805
374,53.59426464,10.01369175,102,NA,8567,2249,1946,"E",20.3292,41.8536,1.17702
244,53.594292,10.013573,96,20156,7926,2148,1947,"A",NA,NA,NA
397,53.594133,10.013705,99,22169.2,8050,2699,1947,"B",NA,NA,NA
460,53.594095,10.013785,94,16637.4,4850,1536,1947,"C",NA,NA,NA
295,53.59427386,10.01357834,103,NA,1363,1363,1947,"D",16.3045,41.0868,3.10287
390,53.5943669,10.01361622,102,NA,8568,2250,1947,"E",20.3416,43.2648,1.0091
344,53.594383,10.01351,98,20167.1,7927,2149,1948,"A",NA,NA,NA
422,53.594208,10.013611,100,22179.8,8051,2700,1948,"B",NA,NA,NA
434,53.594195,10.013698,96,16648.7,4851,1537,1948,"C",NA,NA,NA
256,53.59436547,10.01350734,104,NA,1364,1364,1948,"D",16.3158,41.0796,3.27892
373,53.59446824,10.01354615,102,NA,8569,2251,1948,"E",20.3538,42.426,1.00705
346,53.594482,10.013451,99,20178.7,7928,2150,1949,"A",NA,NA,NA
435,53.594287,10.013532,101,22190.1,8052,2701,1949,"B",NA,NA,NA
444,53.594294,10.013614,96,16660.8,4852,1538,1949,"C",NA,NA,NA
259,53.59446078,10.01344297,104,NA,1365,1365,1949,"D",16.3272,41.0004,2.95274
351,53.59456983,10.01348865,102,NA,8570,2252,1949,"E",20.3657,42.1236,0.837117
283,53.594589,10.013398,99,20190.9,7929,2151,1950,"A",NA,NA,NA
407,53.594372,10.01346,102,22200.5,8053,2702,1950,"B",NA,NA,NA
292,53.594398,10.013545,97,16673.2,4853,1539,1950,"C",NA,NA,NA
303,53.59455348,10.01338555,105,NA,1366,1366,1950,"D",16.3382,39.4884,2.08311
316,53.59467317,10.01344339,103,NA,8571,2253,1950,"E",20.3776,42.1236,0.834536
304,53.594696,10.013353,100,20203.2,7930,2152,1951,"A",NA,NA,NA
473,53.594462,10.013399,103,22211.3,8054,2703,1951,"B",NA,NA,NA
290,53.594493,10.013482,97,16685.7,4854,1540,1951,"C",NA,NA,NA
221,53.59464761,10.01334012,106,NA,1367,1367,1951,"D",16.349,37.7676,1.181
327,53.59478155,10.01339955,103,NA,8572,2254,1951,"E",20.39,43.2324,0.995947
214,53.594803,10.013318,101,20215.2,7931,2153,1952,"A",NA,NA,NA
199,53.59456,10.013339,98,22222.9,8055,2704,1952,"B",NA,NA,NA
304,53.594589,10.013434,97,16698,4855,1541,1952,"C",NA,NA,NA
240,53.59474073,10.01330333,105,NA,1368,1368,1952,"D",16.3596,36.8208,1.36842
353,53.59488884,10.01336552,104,NA,8573,2255,1952,"E",20.4021,42.4908,0.993632
60,53.594902,10.013291,90,20226.7,7932,2154,1953,"A",NA,NA,NA
221,53.594668,10.013297,97,22235.3,8056,2705,1953,"B",NA,NA,NA
306,53.594686,10.013389,97,16709.8,4856,1542,1953,"C",NA,NA,NA
199,53.59484098,10.01327592,106,NA,1369,1369,1953,"D",16.371,38.2356,1.3781
327,53.59499739,10.01333878,105,NA,8574,2256,1953,"E",20.4143,44.0028,0.991993
22,53.595001,10.013278,84,20237.6,7933,2155,1954,"A",NA,NA,NA
232,53.594775,10.01326,103,22247.5,8057,2706,1954,"B",NA,NA,NA
288,53.594779,10.013352,97,16721.4,4857,1543,1954,"C",NA,NA,NA
216,53.59494341,10.01326947,106,NA,1370,1370,1954,"D",16.3823,38.2068,1.20774
266,53.59510627,10.01332713,105,NA,8575,2257,1954,"E",20.4264,42.2244,1.15715
1,53.595097,10.013278,70,20248.2,7934,2156,1955,"A",NA,NA,NA
74,53.594883,10.013242,88,22259.6,8058,2707,1955,"B",NA,NA,NA
24,53.594888,10.013322,85,16732.6,4858,1544,1955,"C",NA,NA,NA
94,53.59504424,10.01327676,92,NA,1371,1371,1955,"D",16.3935,38.9952,0.859916
171,53.59520995,10.01333191,104,NA,8576,2258,1955,"E",20.4379,41.5836,1.15715
1,53.595188,10.01329,56,20258.3,7935,2157,1956,"A",NA,NA,NA
20,53.594983,10.013225,61,22270.8,8059,2708,1956,"B",NA,NA,NA
0,53.595003,10.013305,70,16743.6,4859,1545,1956,"C",NA,NA,NA
5,53.59514172,10.01329687,65,NA,1372,1372,1956,"D",16.4045,36.9072,0.877741
68,53.59531011,10.01335555,104,NA,8577,2259,1956,"E",20.4492,40.7124,1.16531
1,53.595272,10.013314,43,20267.8,7936,2158,1957,"A",NA,NA,NA
14,53.595084,10.013232,44,22282.1,8060,2709,1957,"B",NA,NA,NA
0,53.595102,10.013309,64,16755.7,4860,1546,1957,"C",NA,NA,NA
14,53.59522495,10.0133278,47,NA,1373,1373,1957,"D",16.4142,32.6952,1.11616
0,53.59539955,10.01338757,75,NA,8578,2260,1957,"E",20.4593,36.4788,1.16531
0,53.595345,10.013348,30,20276.5,7937,2159,1958,"A",NA,NA,NA
14,53.595175,10.013252,41,22292.3,8061,2710,1958,"B",NA,NA,NA
0,53.59519,10.013323,64,16767.9,4861,1547,1958,"C",NA,NA,NA
0,53.59530064,10.01336217,56,NA,1374,1374,1958,"D",16.4227,29.7108,1.17294
0,53.59547599,10.01341757,61,NA,8579,2261,1958,"E",20.4681,31.9788,1.00123
0,53.595409,10.013382,38,20284,7938,2160,1959,"A",NA,NA,NA
10,53.595257,10.013277,30,22301.3,8062,2711,1959,"B",NA,NA,NA
0,53.595263,10.013345,23,16778.5,4862,1548,1959,"C",NA,NA,NA
0,53.59535932,10.01339302,30,NA,1375,1375,1959,"D",16.4297,23.9076,0.997493
0,53.59553316,10.01343518,62,NA,8580,2262,1959,"E",20.4745,23.58,1.00123
3,53.595463,10.013412,33,20290,7939,2161,1960,"A",NA,NA,NA
7,53.595326,10.013311,20,22309.2,8063,2712,1960,"B",NA,NA,NA
0,53.595338,10.013364,17,16787.9,4863,1549,1960,"C",NA,NA,NA
0,53.59540634,10.01342227,4,NA,1376,1376,1960,"D",16.4352,18.6228,1.17981
0,53.59558018,10.01344649,63,NA,8581,2263,1960,"E",20.4798,20.8944,0.833034
7,53.595505,10.013443,28,20295.2,7940,2162,1961,"A",NA,NA,NA
3,53.595389,10.013348,9,22316.7,8064,2713,1961,"B",NA,NA,NA
0,53.595404,10.013391,18,16796.1,4864,1550,1961,"C",NA,NA,NA
0,53.59544171,10.01345521,0,NA,1377,1377,1961,"D",16.4397,16.1892,1.55191
42,53.5955775,10.01347097,71,NA,8582,2264,1961,"E",20.4798,0,0.671623
10,53.595535,10.013488,23,20300,7941,2163,1962,"A",NA,NA,NA
0,53.595439,10.013382,0,22322.8,8065,2714,1962,"B",NA,NA,NA
0,53.595446,10.013408,18,16804.4,4865,1551,1962,"C",NA,NA,NA
0,53.59546702,10.01349578,0,NA,1378,1378,1962,"D",16.4437,11.754,1.36448
0,53.59557666,10.01346393,0,NA,8583,2265,1962,"E",20.4798,0,0.506727
13,53.595551,10.013533,17,20303.4,7942,2164,1963,"A",NA,NA,NA
3,53.595476,10.013408,10,22327.4,8066,2715,1963,"B",NA,NA,NA
74,53.595487,10.013433,18,16811.6,4866,1552,1963,"C",NA,NA,NA
0,53.59548102,10.01353492,5,NA,1379,1379,1963,"D",16.4467,8.172,1.01205
0,53.59555973,10.01344951,28.5,NA,8584,2266,1963,"E",20.4798,7.524,0.342939
344,53.595547,10.013556,38,20305.5,7943,2165,1964,"A",NA,NA,NA
13,53.595506,10.013434,15,22331.1,8067,2716,1964,"B",NA,NA,NA
74,53.595512,10.013473,18,16816.5,4867,1553,1964,"C",NA,NA,NA
314,53.59547046,10.01356551,50,NA,1380,1380,1964,"D",16.4494,8.82,1.01205
0,53.5955428,10.01343509,57,NA,8585,2267,1964,"E",20.4798,15.048,0.177778
714,53.59552,10.013553,71,20308.6,7944,2166,1965,"A",NA,NA,NA
21,53.595525,10.013473,18,22334.6,8068,2717,1965,"B",NA,NA,NA
64,53.595516,10.01351,18,16820.9,4868,1554,1965,"C",NA,NA,NA
428,53.59543693,10.01356937,62,NA,1381,1381,1965,"D",16.4532,14.3784,1.01205
762,53.59550533,10.0134024,70,NA,8586,2268,1965,"E",20.4845,20.4228,0.177778
798,53.595463,10.013532,80,20314.9,7945,2167,1966,"A",NA,NA,NA
30,53.595538,10.01351,21,22337.6,8069,2718,1966,"B",NA,NA,NA
626,53.595434,10.013494,18,16823.1,4869,1555,1966,"C",NA,NA,NA
1025,53.5953988,10.01354716,84,NA,1382,1382,1966,"D",16.4579,18.0252,0.64607
797,53.5954547,10.0133584,83,NA,8587,2269,1966,"E",20.4908,23.814,0
817,53.595398,10.013507,81,20322.5,7946,2168,1967,"A",NA,NA,NA
408,53.595528,10.013531,49,22339.7,8070,2719,1967,"B",NA,NA,NA
864,53.595387,10.013476,18,16823.6,4870,1556,1967,"C",NA,NA,NA
881,53.59533409,10.01351212,93,NA,1383,1383,1967,"D",16.4654,27.5364,0.232834
708,53.59539687,10.01331456,90,NA,8588,2270,1967,"E",20.4979,25.596,0
758,53.595333,10.013481,85,20329.9,7947,2169,1968,"A",NA,NA,NA
759,53.595499,10.013529,83,22343,8071,2720,1968,"B",NA,NA,NA
938,53.59534,10.013459,86,16824.2,4871,1557,1968,"C",NA,NA,NA
909,53.59526653,10.01347273,97,NA,1384,1384,1968,"D",16.4734,28.9944,-0.250001
687,53.59533811,10.01326762,99,NA,8589,2271,1968,"E",20.5051,26.1684,0
774,53.595257,10.013453,89,20338.5,7948,2170,1969,"A",NA,NA,NA
895,53.595456,10.013503,98,22348.1,8072,2721,1969,"B",NA,NA,NA
866,53.595293,10.013441,89,16824.8,4872,1558,1969,"C",NA,NA,NA
862,53.59519025,10.01344088,94,NA,1385,1385,1969,"D",16.4821,31.2228,-0.478571
648,53.59526888,10.01323393,102,NA,8590,2272,1969,"E",20.5132,27.4104,0
731,53.595173,10.013433,92,20348.2,7949,2171,1970,"A",NA,NA,NA
879,53.595395,10.013467,99,22355.4,8073,2722,1970,"B",NA,NA,NA
812,53.595245,10.013423,91,16825.3,4873,1559,1970,"C",NA,NA,NA
684,53.59511255,10.01341866,101,NA,1386,1386,1970,"D",16.4908,30.9564,-0.709255
547,53.59519252,10.01321926,104,NA,8591,2273,1970,"E",20.5217,27.9468,0
705,53.595081,10.01343,92,20358.2,7950,2172,1971,"A",NA,NA,NA
872,53.595334,10.01343,100,22362.6,8074,2723,1971,"B",NA,NA,NA
742,53.595198,10.013405,89,16825.9,4874,1560,1971,"C",NA,NA,NA
547,53.59502412,10.0134164,93,NA,1387,1387,1971,"D",16.5006,35.2944,-1.11536
471,53.59511347,10.01322328,105,NA,8592,2274,1971,"E",20.5305,29.2572,0
724,53.594982,10.013446,95,20369.3,7951,2173,1972,"A",NA,NA,NA
809,53.595263,10.013396,101,22370.9,8075,2724,1972,"B",NA,NA,NA
770,53.595151,10.013388,90,16826.5,4875,1561,1972,"C",NA,NA,NA
703,53.59492119,10.01343308,97,NA,1388,1388,1972,"D",16.5123,41.7996,-1.28631
463,53.59502681,10.01323787,104,NA,8593,2275,1972,"E",20.5402,31.0392,0
560,53.594871,10.013475,101,20381.8,7952,2174,1973,"A",NA,NA,NA
769,53.595176,10.013375,103,22380.8,8076,2725,1973,"B",NA,NA,NA
740,53.595104,10.01337,92,16827,4876,1562,1973,"C",NA,NA,NA
472,53.59481843,10.01346342,99,NA,1389,1389,1973,"D",16.5239,40.9356,-1.80357
426,53.59491575,10.0132807,103,NA,8594,2276,1973,"E",20.5529,32.7492,0
547,53.594757,10.013514,100,20394.6,7953,2175,1974,"A",NA,NA,NA
567,53.595074,10.013373,108,22392,8077,2726,1974,"B",NA,NA,NA
670,53.595057,10.013352,96,16827.6,4877,1563,1974,"C",NA,NA,NA
387,53.59471433,10.01350223,101,NA,1390,1390,1974,"D",16.5357,41.4288,-1.80357
370,53.59480175,10.01333711,102,NA,8595,2277,1974,"E",20.5661,36.2088,0
506,53.594654,10.013556,104,20406.9,7954,2176,1975,"A",NA,NA,NA
508,53.594963,10.013385,108,22404.5,8078,2727,1975,"B",NA,NA,NA
612,53.594885,10.01342,95,16838.4,4878,1564,1975,"C",NA,NA,NA
340,53.59460763,10.01354724,102,NA,1391,1391,1975,"D",16.5479,42.1488,-1.31456
344,53.59471139,10.01337508,103,NA,8596,2278,1975,"E",20.5764,37.3536,0
460,53.594543,10.013605,105,20419.4,7955,2177,1976,"A",NA,NA,NA
477,53.594849,10.013416,108,22417.4,8079,2728,1976,"B",NA,NA,NA
622,53.594777,10.013452,95,16853,4879,1565,1976,"C",NA,NA,NA
390,53.59450235,10.01358597,103,NA,1392,1392,1976,"D",16.56,43.6608,-1.31456
315,53.59461995,10.01341791,104,NA,8597,2279,1976,"E",20.587,38.9664,0
453,53.594433,10.013664,106,20432.1,7956,2178,1977,"A",NA,NA,NA
417,53.59473,10.013457,107,22430.8,8080,2729,1977,"B",NA,NA,NA
512,53.594653,10.013499,96,16871,4880,1566,1977,"C",NA,NA,NA
376,53.594398,10.01362855,105,NA,1393,1393,1977,"D",16.5721,44.2404,-1.64408
300,53.59451224,10.01349284,105,NA,8598,2280,1977,"E",20.6,37.0836,-0.154217
400,53.59433,10.013741,107,20445,7957,2179,1978,"A",NA,NA,NA
424,53.594619,10.013497,106,22443.5,8081,2730,1978,"B",NA,NA,NA
464,53.594548,10.013554,98,16887,4881,1567,1978,"C",NA,NA,NA
392,53.59429188,10.01369569,103,NA,1394,1394,1978,"D",16.5847,43.0704,-1.55242
311,53.59440177,10.01357658,105,NA,8599,2281,1978,"E",20.6134,37.9224,-0.154217
427,53.594223,10.013827,107,20458.1,7958,2180,1979,"A",NA,NA,NA
390,53.594513,10.013548,106,22455.8,8082,2731,1979,"B",NA,NA,NA
518,53.594436,10.013613,98,16901.8,4882,1568,1979,"C",NA,NA,NA
481,53.59418769,10.01376769,104,NA,1395,1395,1979,"D",16.5973,43.578,-1.48296
370,53.59429431,10.0136635,105,NA,8600,2282,1979,"E",20.6267,39.636,-0.304938
454,53.594116,10.013917,109,20471.3,7959,2181,1980,"A",NA,NA,NA
470,53.594404,10.013605,107,22468.4,8083,2732,1980,"B",NA,NA,NA
506,53.594331,10.013677,100,16917.1,4883,1569,1980,"C",NA,NA,NA
472,53.5940789,10.013865,105,NA,1396,1396,1980,"D",16.6109,45.4104,-1.54556
405,53.59420144,10.01374531,105,NA,8601,2283,1980,"E",20.6384,42.3252,-0.304938
476,53.594009,10.014016,110,20484.7,7960,2182,1981,"A",NA,NA,NA
529,53.594289,10.01367,109,22481.8,8084,2733,1981,"B",NA,NA,NA
478,53.594233,10.013755,101,16932.6,4884,1570,1981,"C",NA,NA,NA
481,53.59398083,10.01395628,108,NA,1397,1397,1981,"D",16.6234,45.1656,-1.46146
380,53.59411058,10.01382376,106,NA,8602,2284,1981,"E",20.6497,40.878,-0.304938
464,53.593903,10.014118,111,20498.5,7961,2183,1982,"A",NA,NA,NA
507,53.594174,10.013754,111,22495.9,8085,2734,1982,"B",NA,NA,NA
406,53.594137,10.013841,102,16949.1,4885,1571,1982,"C",NA,NA,NA
405,53.59388502,10.01406248,104,NA,1398,1398,1982,"D",16.6361,46.2528,-1.44764
385,53.59399835,10.01393046,108,NA,8603,2285,1982,"E",20.6641,43.0956,-0.304938
435,53.593792,10.01423,112,20513.1,7962,2184,1983,"A",NA,NA,NA
502,53.594063,10.013851,113,22509.8,8086,2735,1983,"B",NA,NA,NA
542,53.594041,10.013937,104,16965,4886,1572,1983,"C",NA,NA,NA
426,53.59378712,10.01417689,102,NA,1399,1399,1983,"D",16.6493,45.8496,-0.930381
393,53.59388335,10.01405091,107,NA,8604,2286,1983,"E",20.6791,44.172,-0.43765
182,53.593685,10.014348,102,20527.1,7963,2185,1984,"A",NA,NA,NA
496,53.593964,10.01395,115,22522.7,8087,2736,1984,"B",NA,NA,NA
508,53.59394,10.014065,106,16981.3,4887,1573,1984,"C",NA,NA,NA
346,53.59369559,10.01429331,104,NA,1400,1400,1984,"D",16.6621,45.2592,-1.55735
377,53.5937924,10.01417597,107,NA,8605,2287,1984,"E",20.6922,45.4824,-0.43765
179,53.59359,10.014466,99,20540.4,7964,2186,1985,"A",NA,NA,NA
457,53.593858,10.01408,115,22537.2,8088,2737,1985,"B",NA,NA,NA
470,53.593847,10.014178,106,16994.4,4888,1574,1985,"C",NA,NA,NA
324,53.59359895,10.01441938,105,NA,1401,1401,1985,"D",16.6757,46.8756,-2.63378
386,53.59370305,10.01429466,107,NA,8606,2288,1985,"E",20.7049,45.7848,-0.43765
230,53.593491,10.01459,106,20554,7965,2187,1986,"A",NA,NA,NA
323,53.593765,10.014195,106,22550.1,8089,2738,1986,"B",NA,NA,NA
372,53.593747,10.014295,103,17004.4,4889,1575,1986,"C",NA,NA,NA
343,53.59350298,10.0145415,103,NA,1402,1402,1986,"D",16.6892,46.674,-2.9305
389,53.59360557,10.0144255,106,NA,8607,2289,1986,"E",20.7188,45.3132,-0.43765
95,53.593395,10.014713,100,20567.6,7966,2188,1987,"A",NA,NA,NA
270,53.593671,10.01431,101,22563.1,8090,2739,1987,"B",NA,NA,NA
338,53.593628,10.014424,101,17017.6,4890,1576,1987,"C",NA,NA,NA
347,53.59340382,10.01466162,104,NA,1403,1403,1987,"D",16.7027,47.8008,-2.45338
342,53.59350222,10.01456581,105,NA,8608,2290,1987,"E",20.7335,46.8252,-0.418756
139,53.593292,10.014836,100,20581.5,7967,2189,1988,"A",NA,NA,NA
326,53.593581,10.014421,101,22575.5,8091,2740,1988,"B",NA,NA,NA
18,53.593523,10.014547,85,17030.7,4891,1577,1988,"C",NA,NA,NA
309,53.59330399,10.01478173,104,NA,1404,1404,1988,"D",16.7164,47.2068,-2.44093
306,53.59339518,10.01470277,106,NA,8609,2291,1988,"E",20.7485,47.8008,-0.418756
236,53.593189,10.014953,101,20595.5,7968,2190,1989,"A",NA,NA,NA
